states,regions,latitude,longitude,dates,usage
Nagaland,NER,25.6669979,94.11657019,2019-08-01,2.3
Tripura,NER,23.83540428,91.27999914,2019-08-01,5.7
Punjab,NR,31.51997398,75.98000281,2019-08-02,246.5
Haryana,NR,28.45000633,77.01999101,2019-08-02,172.2
Rajasthan,NR,26.44999921,74.63998124,2019-08-02,208.5
Delhi,NR,28.6699929,77.23000403,2019-08-02,106.4
UP,NR,27.59998069,78.05000565,2019-08-02,394.1
Uttarakhand,NR,30.32040895,78.05000565,2019-08-02,44.2
HP,NR,31.10002545,77.16659704,2019-08-02,29.6
J&K,NR,33.45,76.24,2019-08-02,45.9
Chandigarh,NR,30.71999697,76.78000565,2019-08-02,5.7
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-02,89.6
Gujarat,WR,22.2587,71.1924,2019-08-02,319.2
MP,WR,21.30039105,76.13001949,2019-08-02,187.8
Maharashtra,WR,19.25023195,73.16017493,2019-08-02,473.8
Goa,WR,15.491997,73.81800065,2019-08-02,11.5
DNH,WR,20.26657819,73.0166178,2019-08-02,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-02,204.0
Telangana,SR,18.1124,79.0193,2019-08-02,172.7
Karnataka,SR,12.57038129,76.91999711,2019-08-02,218.4
Kerala,SR,8.900372741,76.56999263,2019-08-02,73.3
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-02,355.5
Pondy,SR,11.93499371,79.83000037,2019-08-02,9.0
Bihar,ER,25.78541445,87.4799727,2019-08-02,106.7
Jharkhand,ER,23.80039349,86.41998572,2019-08-02,26.6
Odisha,ER,19.82042971,85.90001746,2019-08-02,92.9
West Bengal,ER,22.58039044,88.32994665,2019-08-02,192.0
Sikkim,ER,27.3333303,88.6166475,2019-08-02,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-02,2.3
Assam,NER,26.7499809,94.21666744,2019-08-02,33.9
Manipur,NER,24.79997072,93.95001705,2019-08-02,2.5
Meghalaya,NER,25.57049217,91.8800142,2019-08-02,6.0
Mizoram,NER,23.71039899,92.72001461,2019-08-02,1.7
Nagaland,NER,25.6669979,94.11657019,2019-08-02,2.2
Tripura,NER,23.83540428,91.27999914,2019-08-02,5.8
Punjab,NR,31.51997398,75.98000281,2019-08-03,228.4
Haryana,NR,28.45000633,77.01999101,2019-08-03,179.9
Rajasthan,NR,26.44999921,74.63998124,2019-08-03,224.0
Delhi,NR,28.6699929,77.23000403,2019-08-03,112.0
UP,NR,27.59998069,78.05000565,2019-08-03,389.6
Uttarakhand,NR,30.32040895,78.05000565,2019-08-03,44.1
HP,NR,31.10002545,77.16659704,2019-08-03,29.8
J&K,NR,33.45,76.24,2019-08-03,44.9
Chandigarh,NR,30.71999697,76.78000565,2019-08-03,5.7
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-03,88.9
Gujarat,WR,22.2587,71.1924,2019-08-03,338.8
MP,WR,21.30039105,76.13001949,2019-08-03,196.1
Maharashtra,WR,19.25023195,73.16017493,2019-08-03,479.4
Goa,WR,15.491997,73.81800065,2019-08-03,11.5
DNH,WR,20.26657819,73.0166178,2019-08-03,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-03,195.3
Telangana,SR,18.1124,79.0193,2019-08-03,170.2
Karnataka,SR,12.57038129,76.91999711,2019-08-03,218.4
Kerala,SR,8.900372741,76.56999263,2019-08-03,72.0
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-03,348.5
Pondy,SR,11.93499371,79.83000037,2019-08-03,9.1
Bihar,ER,25.78541445,87.4799727,2019-08-03,108.4
Jharkhand,ER,23.80039349,86.41998572,2019-08-03,25.6
Odisha,ER,19.82042971,85.90001746,2019-08-03,102.3
West Bengal,ER,22.58039044,88.32994665,2019-08-03,184.5
Sikkim,ER,27.3333303,88.6166475,2019-08-03,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-03,2.2
Assam,NER,26.7499809,94.21666744,2019-08-03,35.1
Manipur,NER,24.79997072,93.95001705,2019-08-03,2.6
Meghalaya,NER,25.57049217,91.8800142,2019-08-03,5.9
Mizoram,NER,23.71039899,92.72001461,2019-08-03,1.8
Nagaland,NER,25.6669979,94.11657019,2019-08-03,2.3
Tripura,NER,23.83540428,91.27999914,2019-08-03,5.4
Punjab,NR,31.51997398,75.98000281,2019-08-04,242.1
Haryana,NR,28.45000633,77.01999101,2019-08-04,189.3
Rajasthan,NR,26.44999921,74.63998124,2019-08-04,228.2
Delhi,NR,28.6699929,77.23000403,2019-08-04,122.7
UP,NR,27.59998069,78.05000565,2019-08-04,425.1
Uttarakhand,NR,30.32040895,78.05000565,2019-08-04,45.8
HP,NR,31.10002545,77.16659704,2019-08-04,30.1
J&K,NR,33.45,76.24,2019-08-04,45.4
Chandigarh,NR,30.71999697,76.78000565,2019-08-04,5.5
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-04,85.9
Gujarat,WR,22.2587,71.1924,2019-08-04,352.0
MP,WR,21.30039105,76.13001949,2019-08-04,203.1
Maharashtra,WR,19.25023195,73.16017493,2019-08-04,474.3
Goa,WR,15.491997,73.81800065,2019-08-04,13.1
DNH,WR,20.26657819,73.0166178,2019-08-04,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-04,183.0
Telangana,SR,18.1124,79.0193,2019-08-04,149.4
Karnataka,SR,12.57038129,76.91999711,2019-08-04,203.3
Kerala,SR,8.900372741,76.56999263,2019-08-04,66.7
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-04,336.7
Pondy,SR,11.93499371,79.83000037,2019-08-04,9.7
Bihar,ER,25.78541445,87.4799727,2019-08-04,109.2
Jharkhand,ER,23.80039349,86.41998572,2019-08-04,22.8
Odisha,ER,19.82042971,85.90001746,2019-08-04,82.2
West Bengal,ER,22.58039044,88.32994665,2019-08-04,175.3
Sikkim,ER,27.3333303,88.6166475,2019-08-04,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-04,2.3
Assam,NER,26.7499809,94.21666744,2019-08-04,33.2
Manipur,NER,24.79997072,93.95001705,2019-08-04,2.6
Meghalaya,NER,25.57049217,91.8800142,2019-08-04,6.0
Mizoram,NER,23.71039899,92.72001461,2019-08-04,1.7
Nagaland,NER,25.6669979,94.11657019,2019-08-04,2.2
Tripura,NER,23.83540428,91.27999914,2019-08-04,5.4
Punjab,NR,31.51997398,75.98000281,2019-08-05,263.8
Haryana,NR,28.45000633,77.01999101,2019-08-05,197.7
Rajasthan,NR,26.44999921,74.63998124,2019-08-05,241.8
Delhi,NR,28.6699929,77.23000403,2019-08-05,118.5
UP,NR,27.59998069,78.05000565,2019-08-05,398.6
Uttarakhand,NR,30.32040895,78.05000565,2019-08-05,46.0
HP,NR,31.10002545,77.16659704,2019-08-05,30.4
J&K,NR,33.45,76.24,2019-08-05,44.2
Chandigarh,NR,30.71999697,76.78000565,2019-08-05,5.6
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-05,75.1
Gujarat,WR,22.2587,71.1924,2019-08-05,354.3
MP,WR,21.30039105,76.13001949,2019-08-05,198.1
Maharashtra,WR,19.25023195,73.16017493,2019-08-05,463.8
Goa,WR,15.491997,73.81800065,2019-08-05,12.4
DNH,WR,20.26657819,73.0166178,2019-08-05,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-05,183.0
Telangana,SR,18.1124,79.0193,2019-08-05,149.4
Karnataka,SR,12.57038129,76.91999711,2019-08-05,203.3
Kerala,SR,8.900372741,76.56999263,2019-08-05,66.7
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-05,336.7
Pondy,SR,11.93499371,79.83000037,2019-08-05,9.7
Bihar,ER,25.78541445,87.4799727,2019-08-05,80.4
Jharkhand,ER,23.80039349,86.41998572,2019-08-05,21.0
Odisha,ER,19.82042971,85.90001746,2019-08-05,79.8
West Bengal,ER,22.58039044,88.32994665,2019-08-05,170.0
Sikkim,ER,27.3333303,88.6166475,2019-08-05,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-05,2.2
Assam,NER,26.7499809,94.21666744,2019-08-05,32.0
Manipur,NER,24.79997072,93.95001705,2019-08-05,2.6
Meghalaya,NER,25.57049217,91.8800142,2019-08-05,5.7
Mizoram,NER,23.71039899,92.72001461,2019-08-05,1.7
Nagaland,NER,25.6669979,94.11657019,2019-08-05,2.1
Tripura,NER,23.83540428,91.27999914,2019-08-05,5.1
Punjab,NR,31.51997398,75.98000281,2019-08-06,259.3
Haryana,NR,28.45000633,77.01999101,2019-08-06,196.1
Rajasthan,NR,26.44999921,74.63998124,2019-08-06,240.1
Delhi,NR,28.6699929,77.23000403,2019-08-06,121.0
UP,NR,27.59998069,78.05000565,2019-08-06,382.0
Uttarakhand,NR,30.32040895,78.05000565,2019-08-06,40.8
HP,NR,31.10002545,77.16659704,2019-08-06,28.2
J&K,NR,33.45,76.24,2019-08-06,41.0
Chandigarh,NR,30.71999697,76.78000565,2019-08-06,5.6
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-06,76.7
Gujarat,WR,22.2587,71.1924,2019-08-06,335.9
MP,WR,21.30039105,76.13001949,2019-08-06,189.1
Maharashtra,WR,19.25023195,73.16017493,2019-08-06,429.1
Goa,WR,15.491997,73.81800065,2019-08-06,12.4
DNH,WR,20.26657819,73.0166178,2019-08-06,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-06,169.6
Telangana,SR,18.1124,79.0193,2019-08-06,144.8
Karnataka,SR,12.57038129,76.91999711,2019-08-06,182.3
Kerala,SR,8.900372741,76.56999263,2019-08-06,63.4
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-06,310.1
Pondy,SR,11.93499371,79.83000037,2019-08-06,8.7
Bihar,ER,25.78541445,87.4799727,2019-08-06,97.7
Jharkhand,ER,23.80039349,86.41998572,2019-08-06,24.0
Odisha,ER,19.82042971,85.90001746,2019-08-06,84.3
West Bengal,ER,22.58039044,88.32994665,2019-08-06,163.8
Sikkim,ER,27.3333303,88.6166475,2019-08-06,1.0
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-06,2.3
Assam,NER,26.7499809,94.21666744,2019-08-06,32.3
Manipur,NER,24.79997072,93.95001705,2019-08-06,2.5
Meghalaya,NER,25.57049217,91.8800142,2019-08-06,6.0
Mizoram,NER,23.71039899,92.72001461,2019-08-06,1.8
Nagaland,NER,25.6669979,94.11657019,2019-08-06,2.4
Tripura,NER,23.83540428,91.27999914,2019-08-06,5.3
Punjab,NR,31.51997398,75.98000281,2019-08-08,135.7
Haryana,NR,28.45000633,77.01999101,2019-08-08,128.2
Rajasthan,NR,26.44999921,74.63998124,2019-08-08,220.8
Delhi,NR,28.6699929,77.23000403,2019-08-08,75.7
UP,NR,27.59998069,78.05000565,2019-08-08,361.1
Uttarakhand,NR,30.32040895,78.05000565,2019-08-08,28.0
HP,NR,31.10002545,77.16659704,2019-08-08,20.6
J&K,NR,33.45,76.24,2019-08-08,43.0
Chandigarh,NR,30.71999697,76.78000565,2019-08-08,3.4
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-08,75.7
Gujarat,WR,22.2587,71.1924,2019-08-08,299.7
MP,WR,21.30039105,76.13001949,2019-08-08,204.5
Maharashtra,WR,19.25023195,73.16017493,2019-08-08,404.9
Goa,WR,15.491997,73.81800065,2019-08-08,9.1
DNH,WR,20.26657819,73.0166178,2019-08-08,7.3
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-08,177.6
Telangana,SR,18.1124,79.0193,2019-08-08,144.2
Karnataka,SR,12.57038129,76.91999711,2019-08-08,192.5
Kerala,SR,8.900372741,76.56999263,2019-08-08,63.7
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-08,277.3
Pondy,SR,11.93499371,79.83000037,2019-08-08,6.8
Bihar,ER,25.78541445,87.4799727,2019-08-08,101.6
Jharkhand,ER,23.80039349,86.41998572,2019-08-08,26.3
Odisha,ER,19.82042971,85.90001746,2019-08-08,81.3
West Bengal,ER,22.58039044,88.32994665,2019-08-08,149.0
Sikkim,ER,27.3333303,88.6166475,2019-08-08,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-08,1.9
Assam,NER,26.7499809,94.21666744,2019-08-08,21.5
Manipur,NER,24.79997072,93.95001705,2019-08-08,2.4
Meghalaya,NER,25.57049217,91.8800142,2019-08-08,4.8
Mizoram,NER,23.71039899,92.72001461,2019-08-08,1.5
Nagaland,NER,25.6669979,94.11657019,2019-08-08,2.2
Tripura,NER,23.83540428,91.27999914,2019-08-08,4.6
Punjab,NR,31.51997398,75.98000281,2019-08-09,142.3
Haryana,NR,28.45000633,77.01999101,2019-08-09,135.5
Rajasthan,NR,26.44999921,74.63998124,2019-08-09,225.6
Delhi,NR,28.6699929,77.23000403,2019-08-09,78.7
UP,NR,27.59998069,78.05000565,2019-08-09,367.1
Uttarakhand,NR,30.32040895,78.05000565,2019-08-09,30.6
HP,NR,31.10002545,77.16659704,2019-08-09,22.4
J&K,NR,33.45,76.24,2019-08-09,43.3
Chandigarh,NR,30.71999697,76.78000565,2019-08-09,3.8
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-09,76.3
Gujarat,WR,22.2587,71.1924,2019-08-09,303.5
MP,WR,21.30039105,76.13001949,2019-08-09,205.3
Maharashtra,WR,19.25023195,73.16017493,2019-08-09,418.3
Goa,WR,15.491997,73.81800065,2019-08-09,10.3
DNH,WR,20.26657819,73.0166178,2019-08-09,7.4
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-09,174.1
Telangana,SR,18.1124,79.0193,2019-08-09,149.5
Karnataka,SR,12.57038129,76.91999711,2019-08-09,169.2
Kerala,SR,8.900372741,76.56999263,2019-08-09,63.3
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-09,270.5
Pondy,SR,11.93499371,79.83000037,2019-08-09,7.0
Bihar,ER,25.78541445,87.4799727,2019-08-09,105.9
Jharkhand,ER,23.80039349,86.41998572,2019-08-09,26.9
Odisha,ER,19.82042971,85.90001746,2019-08-09,83.4
West Bengal,ER,22.58039044,88.32994665,2019-08-09,157.7
Sikkim,ER,27.3333303,88.6166475,2019-08-09,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-09,1.9
Assam,NER,26.7499809,94.21666744,2019-08-09,27.6
Manipur,NER,24.79997072,93.95001705,2019-08-09,2.6
Meghalaya,NER,25.57049217,91.8800142,2019-08-09,5.0
Mizoram,NER,23.71039899,92.72001461,2019-08-09,1.5
Nagaland,NER,25.6669979,94.11657019,2019-08-09,2.1
Tripura,NER,23.83540428,91.27999914,2019-08-09,5.5
Punjab,NR,31.51997398,75.98000281,2019-08-10,143.6
Haryana,NR,28.45000633,77.01999101,2019-08-10,134.0
Rajasthan,NR,26.44999921,74.63998124,2019-08-10,231.8
Delhi,NR,28.6699929,77.23000403,2019-08-10,81.3
UP,NR,27.59998069,78.05000565,2019-08-10,370.6
Uttarakhand,NR,30.32040895,78.05000565,2019-08-10,31.7
HP,NR,31.10002545,77.16659704,2019-08-10,23.6
J&K,NR,33.45,76.24,2019-08-10,44.2
Chandigarh,NR,30.71999697,76.78000565,2019-08-10,3.9
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-10,76.2
Gujarat,WR,22.2587,71.1924,2019-08-10,307.0
MP,WR,21.30039105,76.13001949,2019-08-10,208.3
Maharashtra,WR,19.25023195,73.16017493,2019-08-10,420.9
Goa,WR,15.491997,73.81800065,2019-08-10,10.5
DNH,WR,20.26657819,73.0166178,2019-08-10,7.9
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-10,164.7
Telangana,SR,18.1124,79.0193,2019-08-10,151.3
Karnataka,SR,12.57038129,76.91999711,2019-08-10,174.0
Kerala,SR,8.900372741,76.56999263,2019-08-10,65.6
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-10,274.7
Pondy,SR,11.93499371,79.83000037,2019-08-10,6.9
Bihar,ER,25.78541445,87.4799727,2019-08-10,102.2
Jharkhand,ER,23.80039349,86.41998572,2019-08-10,26.5
Odisha,ER,19.82042971,85.90001746,2019-08-10,74.2
West Bengal,ER,22.58039044,88.32994665,2019-08-10,148.2
Sikkim,ER,27.3333303,88.6166475,2019-08-10,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-10,1.9
Assam,NER,26.7499809,94.21666744,2019-08-10,30.9
Manipur,NER,24.79997072,93.95001705,2019-08-10,2.6
Meghalaya,NER,25.57049217,91.8800142,2019-08-10,5.2
Mizoram,NER,23.71039899,92.72001461,2019-08-10,1.7
Nagaland,NER,25.6669979,94.11657019,2019-08-10,2.1
Tripura,NER,23.83540428,91.27999914,2019-08-10,4.1
Punjab,NR,31.51997398,75.98000281,2019-08-11,145.4
Haryana,NR,28.45000633,77.01999101,2019-08-11,139.8
Rajasthan,NR,26.44999921,74.63998124,2019-08-11,230.0
Delhi,NR,28.6699929,77.23000403,2019-08-11,82.3
UP,NR,27.59998069,78.05000565,2019-08-11,383.2
Uttarakhand,NR,30.32040895,78.05000565,2019-08-11,32.9
HP,NR,31.10002545,77.16659704,2019-08-11,23.8
J&K,NR,33.45,76.24,2019-08-11,45.3
Chandigarh,NR,30.71999697,76.78000565,2019-08-11,4.0
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-11,74.8
Gujarat,WR,22.2587,71.1924,2019-08-11,308.6
MP,WR,21.30039105,76.13001949,2019-08-11,203.8
Maharashtra,WR,19.25023195,73.16017493,2019-08-11,426.2
Goa,WR,15.491997,73.81800065,2019-08-11,10.6
DNH,WR,20.26657819,73.0166178,2019-08-11,8.1
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-11,175.5
Telangana,SR,18.1124,79.0193,2019-08-11,159.8
Karnataka,SR,12.57038129,76.91999711,2019-08-11,188.0
Kerala,SR,8.900372741,76.56999263,2019-08-11,70.1
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-11,296.7
Pondy,SR,11.93499371,79.83000037,2019-08-11,7.7
Bihar,ER,25.78541445,87.4799727,2019-08-11,93.3
Jharkhand,ER,23.80039349,86.41998572,2019-08-11,19.3
Odisha,ER,19.82042971,85.90001746,2019-08-11,57.4
West Bengal,ER,22.58039044,88.32994665,2019-08-11,75.1
Sikkim,ER,27.3333303,88.6166475,2019-08-11,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-11,2.0
Assam,NER,26.7499809,94.21666744,2019-08-11,28.4
Manipur,NER,24.79997072,93.95001705,2019-08-11,2.4
Meghalaya,NER,25.57049217,91.8800142,2019-08-11,5.0
Mizoram,NER,23.71039899,92.72001461,2019-08-11,1.6
Nagaland,NER,25.6669979,94.11657019,2019-08-11,2.2
Tripura,NER,23.83540428,91.27999914,2019-08-11,3.7
Punjab,NR,31.51997398,75.98000281,2019-08-12,160.4
Haryana,NR,28.45000633,77.01999101,2019-08-12,142.4
Rajasthan,NR,26.44999921,74.63998124,2019-08-12,233.5
Delhi,NR,28.6699929,77.23000403,2019-08-12,84.8
UP,NR,27.59998069,78.05000565,2019-08-12,382.7
Uttarakhand,NR,30.32040895,78.05000565,2019-08-12,33.7
HP,NR,31.10002545,77.16659704,2019-08-12,24.3
J&K,NR,33.45,76.24,2019-08-12,43.4
Chandigarh,NR,30.71999697,76.78000565,2019-08-12,4.2
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-12,78.0
Gujarat,WR,22.2587,71.1924,2019-08-12,316.6
MP,WR,21.30039105,76.13001949,2019-08-12,207.2
Maharashtra,WR,19.25023195,73.16017493,2019-08-12,434.5
Goa,WR,15.491997,73.81800065,2019-08-12,10.6
DNH,WR,20.26657819,73.0166178,2019-08-12,8.2
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-12,186.9
Telangana,SR,18.1124,79.0193,2019-08-12,166.9
Karnataka,SR,12.57038129,76.91999711,2019-08-12,196.5
Kerala,SR,8.900372741,76.56999263,2019-08-12,71.2
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-12,302.2
Pondy,SR,11.93499371,79.83000037,2019-08-12,7.8
Bihar,ER,25.78541445,87.4799727,2019-08-12,81.6
Jharkhand,ER,23.80039349,86.41998572,2019-08-12,17.4
Odisha,ER,19.82042971,85.90001746,2019-08-12,70.0
West Bengal,ER,22.58039044,88.32994665,2019-08-12,51.5
Sikkim,ER,27.3333303,88.6166475,2019-08-12,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-12,2.1
Assam,NER,26.7499809,94.21666744,2019-08-12,20.2
Manipur,NER,24.79997072,93.95001705,2019-08-12,2.8
Meghalaya,NER,25.57049217,91.8800142,2019-08-12,4.4
Mizoram,NER,23.71039899,92.72001461,2019-08-12,1.5
Nagaland,NER,25.6669979,94.11657019,2019-08-12,2.3
Tripura,NER,23.83540428,91.27999914,2019-08-12,3.7
Punjab,NR,31.51997398,75.98000281,2019-08-13,168.2
Haryana,NR,28.45000633,77.01999101,2019-08-13,154.5
Rajasthan,NR,26.44999921,74.63998124,2019-08-13,237.2
Delhi,NR,28.6699929,77.23000403,2019-08-13,91.7
UP,NR,27.59998069,78.05000565,2019-08-13,402.6
Uttarakhand,NR,30.32040895,78.05000565,2019-08-13,35.2
HP,NR,31.10002545,77.16659704,2019-08-13,24.8
J&K,NR,33.45,76.24,2019-08-13,44.9
Chandigarh,NR,30.71999697,76.78000565,2019-08-13,4.5
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-13,79.2
Gujarat,WR,22.2587,71.1924,2019-08-13,317.1
MP,WR,21.30039105,76.13001949,2019-08-13,209.3
Maharashtra,WR,19.25023195,73.16017493,2019-08-13,442.1
Goa,WR,15.491997,73.81800065,2019-08-13,10.3
DNH,WR,20.26657819,73.0166178,2019-08-13,8.6
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-13,192.3
Telangana,SR,18.1124,79.0193,2019-08-13,173.3
Karnataka,SR,12.57038129,76.91999711,2019-08-13,201.3
Kerala,SR,8.900372741,76.56999263,2019-08-13,72.4
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-13,306.5
Pondy,SR,11.93499371,79.83000037,2019-08-13,8.2
Bihar,ER,25.78541445,87.4799727,2019-08-13,92.5
Jharkhand,ER,23.80039349,86.41998572,2019-08-13,23.5
Odisha,ER,19.82042971,85.90001746,2019-08-13,77.2
West Bengal,ER,22.58039044,88.32994665,2019-08-13,78.3
Sikkim,ER,27.3333303,88.6166475,2019-08-13,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-13,2.0
Assam,NER,26.7499809,94.21666744,2019-08-13,21.7
Manipur,NER,24.79997072,93.95001705,2019-08-13,2.4
Meghalaya,NER,25.57049217,91.8800142,2019-08-13,4.7
Mizoram,NER,23.71039899,92.72001461,2019-08-13,1.7
Nagaland,NER,25.6669979,94.11657019,2019-08-13,2.3
Tripura,NER,23.83540428,91.27999914,2019-08-13,4.1
Punjab,NR,31.51997398,75.98000281,2019-08-14,171.0
Haryana,NR,28.45000633,77.01999101,2019-08-14,158.0
Rajasthan,NR,26.44999921,74.63998124,2019-08-14,244.1
Delhi,NR,28.6699929,77.23000403,2019-08-14,95.2
UP,NR,27.59998069,78.05000565,2019-08-14,417.5
Uttarakhand,NR,30.32040895,78.05000565,2019-08-14,36.1
HP,NR,31.10002545,77.16659704,2019-08-14,24.1
J&K,NR,33.45,76.24,2019-08-14,41.2
Chandigarh,NR,30.71999697,76.78000565,2019-08-14,4.6
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-14,79.4
Gujarat,WR,22.2587,71.1924,2019-08-14,315.2
MP,WR,21.30039105,76.13001949,2019-08-14,216.6
Maharashtra,WR,19.25023195,73.16017493,2019-08-14,443.5
Goa,WR,15.491997,73.81800065,2019-08-14,10.7
DNH,WR,20.26657819,73.0166178,2019-08-14,8.1
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-14,195.9
Telangana,SR,18.1124,79.0193,2019-08-14,168.1
Karnataka,SR,12.57038129,76.91999711,2019-08-14,201.2
Kerala,SR,8.900372741,76.56999263,2019-08-14,74.0
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-14,311.9
Pondy,SR,11.93499371,79.83000037,2019-08-14,8.1
Bihar,ER,25.78541445,87.4799727,2019-08-14,98.6
Jharkhand,ER,23.80039349,86.41998572,2019-08-14,27.3
Odisha,ER,19.82042971,85.90001746,2019-08-14,84.5
West Bengal,ER,22.58039044,88.32994665,2019-08-14,102.9
Sikkim,ER,27.3333303,88.6166475,2019-08-14,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-14,1.5
Assam,NER,26.7499809,94.21666744,2019-08-14,23.6
Manipur,NER,24.79997072,93.95001705,2019-08-14,2.5
Meghalaya,NER,25.57049217,91.8800142,2019-08-14,5.1
Mizoram,NER,23.71039899,92.72001461,2019-08-14,1.4
Nagaland,NER,25.6669979,94.11657019,2019-08-14,2.1
Tripura,NER,23.83540428,91.27999914,2019-08-14,4.7
Punjab,NR,31.51997398,75.98000281,2019-08-15,130.8
Haryana,NR,28.45000633,77.01999101,2019-08-15,138.4
Rajasthan,NR,26.44999921,74.63998124,2019-08-15,247.1
Delhi,NR,28.6699929,77.23000403,2019-08-15,62.6
UP,NR,27.59998069,78.05000565,2019-08-15,289.7
Uttarakhand,NR,30.32040895,78.05000565,2019-08-15,35.7
HP,NR,31.10002545,77.16659704,2019-08-15,27.0
J&K,NR,33.45,76.24,2019-08-15,49.1
Chandigarh,NR,30.71999697,76.78000565,2019-08-15,3.5
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-15,85.3
Gujarat,WR,22.2587,71.1924,2019-08-15,352.8
MP,WR,21.30039105,76.13001949,2019-08-15,270.2
Maharashtra,WR,19.25023195,73.16017493,2019-08-15,484.7
Goa,WR,15.491997,73.81800065,2019-08-15,10.2
DNH,WR,20.26657819,73.0166178,2019-08-15,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-15,193.5
Telangana,SR,18.1124,79.0193,2019-08-15,247.4
Karnataka,SR,12.57038129,76.91999711,2019-08-15,240.0
Kerala,SR,8.900372741,76.56999263,2019-08-15,77.3
Tamil Nadu,SR,12.92038576,79.15004187,2019-08-15,311.3
Pondy,SR,11.93499371,79.83000037,2019-08-15,6.9
Bihar,ER,25.78541445,87.4799727,2019-08-15,75.3
Jharkhand,ER,23.80039349,86.41998572,2019-08-15,24.0
Odisha,ER,19.82042971,85.90001746,2019-08-15,71.6
West Bengal,ER,22.58039044,88.32994665,2019-08-15,121.0
Sikkim,ER,27.3333303,88.6166475,2019-08-15,1.8
Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-15,2.5
Assam,NER,26.7499809,94.21666744,2019-08-15,22.6
Manipur,NER,24.79997072,93.95001705,2019-08-15,2.7
Meghalaya,NER,25.57049217,91.8800142,2019-08-15,6.7
Mizoram,NER,23.71039899,92.72001461,2019-08-15,1.8
Nagaland,NER,25.6669979,94.11657019,2019-08-15,2.3
Tripura,NER,23.83540428,91.27999914,2019-08-15,3.4
Punjab,NR,31.51997398,75.98000281,2019-08-16,129.7
Haryana,NR,28.45000633,77.01999101,2019-08-16,142.3
Rajasthan,NR,26.44999921,74.63998124,2019-08-16,250.9
Delhi,NR,28.6699929,77.23000403,2019-08-16,64.0
UP,NR,27.59998069,78.05000565,2019-08-16,292.4
Uttarakhand,NR,30.32040895,78.05000565,2019-08-16,36.7
HP,NR,31.10002545,77.16659704,2019-08-16,26.9
J&K,NR,33.45,76.24,2019-08-16,48.8
Chandigarh,NR,30.71999697,76.78000565,2019-08-16,3.5
Chhattisgarh,WR,22.09042035,82.15998734,2019-08-16,86.9
Gujarat,WR,22.2587,71.1924,2019-08-16,353.0
MP,WR,21.30039105,76.13001949,2019-08-16,272.0
